gene_id	gene_short_name	YPGR_Day1_Rep1	YPGR_Day2_Rep1	YPGR_Day3_Rep1	YPGR_Day4_Rep1	YPGR_Day5_Rep1	YPD_Day1_Rep1	YPD_Day2_Rep1	YPD_Day3_Rep1	YPD_Day4_Rep1	YPD_Day5_Rep1	YPGR_Day1_Rep2	YPGR_Day2_Rep2	YPGR_Day3_Rep2	YPGR_Day4_Rep2	YPGR_Day5_Rep2	YPD_Day1_Rep2	YPD_Day2_Rep2	YPD_Day3_Rep2	YPD_Day4_Rep2	YPD_Day5_Rep2	YPGR_Day1_Rep3	YPGR_Day2_Rep3	YPGR_Day3_Rep3	YPGR_Day4_Rep3	YPGR_Day5_Rep3	YPD_Day1_Rep3	YPD_Day2_Rep3	YPD_Day3_Rep3	YPD_Day4_Rep3	YPD_Day5_Rep3
YKL145W	RPT1	103.992943	78.039276	77.621033	77.736916	73.829285	57.407406	68.40007	70.986137	73.538116	74.977478	103.523827	97.90432	86.896812	105.242661	88.08345	112.496323	95.643501	103.693619	124.200569	108.141724	79.267059	94.075729	99.296082	71.516289	67.614166	123.497086	125.757858	112.844978	106.06179	105.071915
YMR243C	ZRC1	0.127099	0.112768	0.186096	0.555658	0.183728	0.219643	0.584126	0.342806	0.731785	0.581718	0.623467	0	0.116547	0.109028	0.121229	0.112449	0.214673	0.217672	0	0.467668	0.290182	0.105544	0.390998	0.218435	0.368936	0.425145	0.278679	0.242351	0.754999	0.110098
YHR071W	PCL5	207.513992	256.576202	279.609711	316.953644	314.875916	191.374039	240.357086	255.093781	248.566635	225.048264	206.671371	222.994156	236.441879	311.992859	342.020355	192.744171	148.728302	137.465912	108.568756	88.535881	179.207077	187.679535	247.005341	360.354584	364.175659	213.898392	181.102676	224.451324	237.916428	160.662735
YLL001W	DNM1	103.769234	65.825142	43.810661	54.29858	49.590511	39.836857	26.471483	29.643368	33.406219	34.084354	58.187496	54.770515	55.001411	56.96067	50.367409	43.061317	37.72517	38.453468	39.188328	35.019688	41.02755	27.687195	25.921064	26.03957	22.512676	66.568321	33.607571	29.111992	31.086885	25.263357
YOL013C	HRD1	27.600058	20.499643	21.289625	16.438683	31.708563	26.551083	29.946356	24.692205	29.338598	32.657944	30.879168	26.946716	33.917091	37.948425	38.660946	23.941481	23.919781	45.585365	26.621508	33.114445	47.113377	41.813744	59.550446	58.377243	49.082886	43.26157	34.739708	45.8242	41.166061	29.04258
YMR289W	ABZ2	122.268379	118.62056	119.055412	132.032104	170.979401	90.624832	128.442719	112.527985	133.830139	99.547302	108.164291	117.406616	93.680496	115.942451	123.386078	109.339859	96.192329	83.588104	66.517532	77.618523	128.643448	91.911812	144.152725	158.333786	160.024155	92.962494	86.993698	102.738617	86.352905	86.915306
YKL151C	YKL151C	5.310072	10.178503	6.416114	6.644783	0.149767	1.927727	1.535714	0.227569	0.192952	0.459041	1.328087	0.284288	0.22839	0.286642	0.555394	3.916449	4.440711	3.576732	2.952617	0.860677	26.871979	30.205784	31.956182	32.547886	31.900198	9.424707	14.114764	22.208054	14.683021	13.049919
YKL040C	NFU1	0.23427	0.232873	0.196915	0.102419	0.219388	0.069694	0.969495	0.389998	0.276849	0.099826	0.579909	0.233685	0.083707	0.143277	0.513105	0.080604	0.128869	0.282336	0.123966	0.036715	0.421768	0.115282	0.786308	0.134206	0.473263	0.094326	0.313352	0.281055	0.118143	0.51297
YJR045C	SSC1	62.265411	58.399319	54.228516	45.176235	68.449059	30.472307	59.897381	43.638634	54.530418	47.358257	46.24419	65.362625	67.969078	67.291924	54.756474	38.817154	44.903538	36.960556	32.028046	29.070871	62.715775	49.231632	56.675972	48.451317	49.493649	46.058479	56.520927	70.161377	79.51181	75.185387
YOR155C	ISN1	65.28019	74.656166	76.764046	91.589783	81.314713	89.490494	88.736053	110.555374	95.939507	95.274139	75.483818	79.441849	81.483131	75.764023	59.29871	61.451759	48.710655	46.178921	60.947052	81.494545	60.064709	91.552208	122.69603	108.58654	111.946068	66.937508	71.947868	66.648758	41.528923	56.663795
YOR104W	PIN2	11.30446	1.410439	0.145654	0.640732	0.649113	47.693905	55.790718	42.289333	23.752392	30.751989	7.424984	1.525931	0.807464	0.915866	0.567426	47.953579	40.866131	45.794529	55.365913	44.160755	23.299049	2.2623	1.073225	0.480735	0.619493	59.920734	48.245308	49.077724	47.12809	30.051441
YPL095C	EEB1	80.682495	68.166405	77.367332	82.58786	63.104355	59.362907	47.287323	58.094482	61.63681	52.811531	53.80373	49.862877	54.228867	62.770096	75.253616	68.889305	77.656113	75.029739	63.901466	89.77124	60.881687	50.103725	56.406017	52.601391	52.719101	47.628998	33.710484	49.324478	47.064724	47.855373
YER039C	HVG1	17.179148	6.149055	8.786051	2.560027	8.120945	33.862885	57.025585	28.625515	10.143845	21.045341	28.790009	34.032288	46.429417	38.140896	33.342007	29.312756	51.309708	35.606068	49.58662	23.81921	23.794804	10.514048	11.783247	11.441453	18.716408	48.194336	46.958572	51.192173	53.548492	51.303333
YDR014W-A	HED1	185.067993	170.548141	347.313843	223.943527	206.258133	172.367386	163.036377	150.651978	123.987381	108.204781	175.054382	182.384537	196.576202	176.527145	182.760605	105.218193	119.441391	111.792404	110.896523	68.001099	195.293976	193.231766	190.937912	160.576263	149.036606	304.359009	165.779053	189.638336	136.056061	172.557312
YIR003W	YIR003W	65.659889	28.732773	33.099899	38.236671	27.972084	36.297218	26.713205	22.573454	21.70052	30.967567	31.639744	37.976505	35.383415	32.782734	30.413193	28.671751	27.726284	23.211409	24.738594	42.66497	42.074612	47.248051	44.635067	47.440716	44.007278	56.020489	59.374886	61.977165	53.937119	63.014221
YOR278W	HEM4	64.813042	58.945736	76.948563	72.10923	57.362026	85.548103	83.216278	82.228409	80.583115	83.068718	102.308617	66.52108	56.875092	64.193275	66.497154	68.874619	64.406639	81.00061	76.62706	80.101662	54.257427	44.74868	49.472939	39.955921	31.420059	68.107986	83.789757	79.308937	71.711655	87.01091
YGR152C	RSR1	22.856472	4.482336	1.257255	0.53029	1.850446	67.000732	54.197346	27.513376	41.128422	49.118122	15.3726	1.505312	0.763495	0.35384	0	32.785248	28.133209	17.36717	27.55508	44.645302	13.945934	4.727643	0.445015	0.171964	0.898015	47.622704	31.315077	40.441406	30.089909	36.630077
YBL049W	MOH1	39.43256	51.940529	43.609623	23.849413	24.727184	46.329666	42.667812	43.179813	40.058247	34.882519	33.63142	24.823139	41.927292	38.172226	38.684895	32.466278	32.950768	43.220871	40.913822	66.166748	40.097969	39.36393	40.953442	43.689209	53.845284	19.526157	32.712387	30.852327	14.454387	16.443115
YHR068W	DYS1	111.642242	94.368988	110.382484	119.294044	101.928604	134.813339	118.602409	104.794113	97.578255	72.866356	151.018356	133.316162	135.84169	141.583313	132.455887	127.670807	142.870911	134.260941	157.4617	167.006668	139.50708	186.263016	216.62114	182.055603	166.309326	139.64119	133.598419	131.653748	144.510101	116.959015
YNR015W	SMM1	71.093361	25.910122	8.479398	7.948411	5.214289	103.900734	101.504288	113.962456	119.298744	97.076218	73.544205	28.092205	9.076917	3.912632	2.307831	94.955132	106.209122	87.610397	76.506493	74.303505	66.639259	20.907564	8.291945	3.941836	4.556142	96.393974	79.142723	97.678963	126.320709	105.877403
YHR016C	YSC84	78.428047	65.746895	75.953339	63.851311	63.523266	49.4119	58.972363	43.739986	50.683899	43.861153	61.099266	42.352089	40.249737	27.536358	14.527813	87.88588	78.784187	82.434341	69.943779	61.488766	87.758957	92.857277	64.44294	33.269463	32.450474	43.56604	44.687065	30.164373	13.677194	13.857025
YMR030W-A	YMR030W-A	62.548687	92.46402	61.817829	78.995277	53.83493	40.192516	32.209023	32.900627	12.678344	19.286957	68.17202	60.796597	46.264599	38.007839	34.32386	43.925053	55.454437	51.081867	44.357704	39.596359	63.753124	85.989891	83.632156	76.579086	59.844494	50.598877	33.399517	38.209961	30.49198	15.016704
YDR130C	FIN1	139.583054	135.95137	114.145584	111.705177	142.796844	169.34787	137.250244	156.604965	154.377289	106.422951	179.874557	171.663193	170.983139	198.712814	199.907333	132.333038	140.145096	134.630463	166.778152	120.720123	143.753326	121.31134	91.878967	108.048721	105.003067	164.802414	179.014572	147.576538	131.430359	113.075439
YDL015C	TSC13	33.755424	9.844589	17.777586	16.477299	12.822253	15.621511	11.726969	18.548304	26.668623	32.234913	24.717037	26.777815	30.008593	32.413754	22.414581	34.697914	29.338802	29.615355	46.457111	64.994843	15.449315	14.679767	3.533168	7.955805	5.191098	13.257074	15.561606	14.83997	18.509922	29.932137
YDL180W	YDL180W	89.305153	82.329826	78.271927	73.461945	74.081436	112.882271	98.487221	115.749985	98.204765	100.713997	81.965309	81.974144	110.038574	116.71489	105.709381	91.778183	77.25589	64.920525	68.385918	50.014996	74.87191	65.289833	57.30648	60.178371	49.818268	84.074867	72.41729	74.470505	81.535904	87.034966
YMR091C	NPL6	19.617748	33.235638	23.185263	26.839296	26.337151	20.976704	21.71431	26.455885	20.075418	13.782251	37.944851	33.488522	42.469425	40.816799	39.852657	37.165337	32.384644	16.360868	15.003173	16.401598	50.314953	72.449478	83.478973	90.971954	87.70546	44.96344	61.431885	51.634754	34.696697	56.467854
YBL057C	PTH2	31.892937	21.324516	12.083961	8.006402	5.44793	57.075581	48.515957	51.19899	56.944851	46.7202	31.65612	30.883337	15.470859	12.096349	5.711931	32.988735	39.787243	34.555206	30.957272	15.200971	36.403862	35.571507	14.722932	8.937418	4.510615	43.83091	44.307331	50.634071	41.915257	67.799515
YDR118W	APC4	77.860329	77.918922	72.202599	76.572327	80.273735	64.555473	63.904881	60.052395	59.520325	48.984535	81.007507	84.928986	81.426743	93.778534	87.058243	59.895794	65.049347	68.938644	72.378838	60.306366	52.212181	43.164425	60.741615	51.226814	53.073612	78.74334	80.0783	82.9907	96.308273	114.949951
YML118W	NGL3	20.61886	20.484493	19.662449	39.903477	43.789604	37.150276	26.575006	40.31802	45.459888	31.559338	30.550024	33.551498	27.742554	25.030445	35.60466	36.262028	34.819214	37.148056	26.477028	25.489925	47.704247	40.197075	34.282784	46.646065	68.693169	47.970184	25.041187	37.882977	27.678438	24.073709
YCL028W	RNQ1	0.138002	0.367324	0.130039	0.361995	0.120361	36.002731	23.986309	29.220629	20.756748	12.87359	0.338475	0.235985	0	0.569633	0	30.433062	38.891987	24.481585	19.603859	21.124945	0.832148	0.567316	0	0.022309	0	11.219316	13.565201	9.59056	1.853486	2.744751
YGL130W	CEG1	30.209084	25.897402	20.582659	14.758785	6.131532	22.733114	14.612077	17.578159	33.971996	23.465939	19.824955	27.849403	29.083672	24.240072	33.979633	49.689274	48.282181	53.636658	57.879669	53.785782	46.226318	35.997776	34.26329	32.831081	32.448101	41.314228	34.952393	42.513496	27.659592	33.95142
YKL171W	YKL171W	66.420532	26.406801	14.236387	7.089106	3.691931	37.391369	24.395382	22.4415	16.949762	17.515512	31.362686	22.948626	11.662278	4.548919	2.359858	44.315556	60.39193	79.36776	97.262405	95.779427	29.388527	19.36479	17.025887	13.333267	8.744828	33.620602	35.246109	30.022251	25.772278	36.086418
YLR078C	BOS1	8.009435	5.711289	8.938705	6.913667	12.549725	11.266368	3.939815	4.867369	7.300608	8.025555	4.286088	0.562243	0.197078	0	0	3.985982	17.94429	3.316259	9.843389	21.855532	15.733544	24.108217	31.826775	24.163301	32.181583	8.292405	3.594011	0.469032	1.564611	3.496631
YHR019C	DED81	47.503082	39.618221	43.67189	35.351139	39.234482	56.494278	59.123489	47.608418	51.779453	52.205948	40.27108	44.069267	32.616562	33.056839	21.922462	47.694645	37.457634	57.393627	56.230316	57.314007	57.402767	58.729446	58.362858	50.229561	41.160496	40.541397	35.145592	33.512566	26.132303	19.738226
YJL027C	YJL027C	78.567871	69.847481	99.928238	108.446274	132.693939	117.674759	90.772125	117.639313	138.791794	179.531342	91.91449	119.795044	141.058441	148.802582	139.342957	87.252945	98.31974	88.900688	116.608749	89.172188	112.145226	125.896744	124.829491	139.342819	154.975479	85.969414	108.605667	125.046036	149.554245	144.923828
YPL251W	YPL251W	33.017971	4.627834	0.812203	0.641874	0.4547	63.7556	79.112999	72.518417	80.70578	46.730614	22.278524	3.397849	0	0	0.20532	41.425182	41.813705	32.593491	39.880367	26.576996	27.82811	2.33298	0.601431	0	0	32.642265	25.769934	27.741632	25.782963	27.367846
YLR062C	BUD28	0	0.396478	0	0	0	0	0	0	0	0.200574	0	0	0	0.383328	0	0.395355	0.341707	0.234896	0	0	0	0	0	0	0.297888	0.221993	0	0.789537	0	0
YDL095W	PMT1	65.082214	65.082054	60.138813	56.808083	62.770046	55.383274	61.542114	55.150249	56.790863	52.06115	59.147469	66.269646	59.14735	69.453285	54.977901	62.053268	65.497505	64.812325	63.299179	52.493034	64.67646	51.296375	51.717796	59.399403	60.219204	37.288788	53.061943	59.555401	73.184189	69.956253
YLR079W	SIC1	5.173758	6.405699	6.900842	10.070305	12.433258	12.876696	10.371834	11.071357	9.785936	15.605405	18.155592	15.237513	19.768169	24.241076	25.37175	28.414377	14.300235	15.538808	22.998135	14.579049	17.809553	18.135454	18.891283	21.52162	12.761351	11.005265	11.563725	9.611212	18.34915	24.433336
YOR106W	VAM3	97.786568	102.243759	98.795303	91.254196	100.951004	61.369869	62.36668	43.580444	59.977566	36.95924	133.1698	128.903305	147.984528	153.582916	115.565094	100.370628	100.171959	105.811211	90.659691	114.578949	97.29084	116.496964	117.1576	115.020287	128.240509	76.793175	71.176857	67.049721	74.930969	59.660622
YPL133C	RDS2	54.529034	54.744041	72.041298	58.854637	61.955189	39.081032	42.14497	39.426662	33.504253	47.642323	71.481277	70.840614	82.511742	72.266479	84.009216	62.655964	50.697197	60.100548	45.510643	44.108021	58.228382	68.886345	80.803062	66.868774	77.895035	57.908245	48.393547	37.753426	23.0756	45.424469
YAL001C	TFC3	49.673687	35.232933	36.290817	43.276081	33.908039	37.827892	32.977924	35.359924	49.650196	49.244175	51.643845	60.990086	54.500149	52.818985	51.593506	40.776455	48.926132	46.104946	42.735641	45.655048	47.721275	47.388538	47.192699	55.804108	49.710987	42.754322	30.72979	27.640335	30.366827	26.558983
YPL233W	NSL1	85.59938	12.023477	14.619043	16.806517	4.08392	23.499378	20.70602	10.481708	14.811097	16.678795	8.573495	6.455543	2.709737	2.798743	5.83919	13.860024	20.639059	14.327696	9.800018	27.963284	5.907465	8.473523	5.471087	6.081855	3.969486	10.791028	3.010349	4.383183	15.596761	5.501119
YIR015W	RPR2	17.408276	7.327126	9.609163	15.100505	17.629082	6.987535	9.709311	11.096484	7.347362	14.957393	9.511425	11.570911	10.651984	11.13406	15.739106	20.947794	14.785621	16.836344	14.027597	9.657184	10.759121	4.801692	9.946434	8.943231	6.592592	7.664743	14.223059	7.433676	11.189717	9.957849
YPR025C	CCL1	0.806498	0.126792	0.084939	0.150933	0.233121	1.259361	0	0.451928	0	0.196316	0.690594	0	0.367644	0	0	1.53097	0.211348	0.122371	0.272905	0.420665	1.091356	0	0.462522	0.227362	0.241174	3.848994	1.571869	0.336656	0.270923	0.12379
YLR005W	SSL1	215.217316	191.534286	208.82933	258.318542	269.775665	152.681046	156.524155	180.190079	182.664459	172.617294	256.530548	286.995178	302.199829	342.075562	373.685486	158.898972	178.371353	150.922348	147.665161	138.195557	173.985138	179.640686	201.841034	200.364166	218.87471	206.002533	169.15358	182.724976	176.143311	173.231339
YJR076C	CDC11	40.772057	44.068302	39.84095	32.324432	36.846016	49.334976	32.789394	23.744131	31.27544	35.311802	34.170616	31.668095	21.052994	23.931215	18.483887	14.051887	10.402101	5.753684	2.337201	1.858953	31.909325	29.86227	41.86166	31.03989	18.330656	33.730137	45.469978	31.50713	35.005421	39.215195
YJL198W	PHO90	59.695324	43.461636	37.217308	27.197073	28.451241	72.454323	92.307373	77.862579	70.431084	78.014938	96.474182	66.625679	62.381317	34.275543	38.434418	84.856476	73.543732	75.950523	80.829773	70.792137	76.979683	67.926193	62.302719	35.511074	36.119846	95.375244	96.957291	118.394547	85.112823	103.214584
YBR147W	YBR147W	77.298965	43.545399	38.38335	49.9925	45.164429	24.050287	29.147552	24.160046	27.512781	31.871332	51.157356	44.953217	42.87228	44.288807	37.283009	30.540903	30.778215	50.55706	43.067596	73.069305	41.369198	45.299423	35.498131	29.072287	29.686806	50.292099	31.568377	35.996098	39.439465	40.584461
YOR051C	YOR051C	99.280479	36.583149	12.516401	4.588767	3.49998	137.700928	96.342567	100.136925	85.114777	77.685799	90.313019	32.098942	11.392396	2.578631	1.999446	192.826324	203.888657	182.427277	164.012787	139.956863	73.108505	29.128134	11.211674	3.123636	1.333306	148.682678	155.614136	132.298904	103.5952	97.019135
YDL013W	SLX5	44.050411	20.117271	15.312476	17.499037	16.589956	26.92535	20.714432	17.83045	23.770931	19.683607	20.219231	29.479578	34.158878	40.642517	34.271492	11.605669	16.47876	18.761406	19.127468	37.050358	28.879398	32.65144	32.753765	35.358753	35.521542	24.665756	23.864737	29.615757	30.833334	31.65213
YER106W	MAM1	43.157391	37.469719	30.49297	31.497353	42.52721	35.127411	39.6548	34.961712	31.014767	26.192293	59.277157	61.688587	106.710205	108.229561	115.638565	46.195717	49.69487	62.666897	54.018559	60.796257	28.614538	38.412506	39.022099	42.230358	64.573143	35.367065	41.221642	52.26199	28.067377	31.41437
YGR247W	CPD1	10.032226	7.734543	5.65249	5.514146	5.647755	20.676535	20.531145	22.722523	8.177163	6.914779	20.344383	23.436918	18.058689	15.501988	15.949578	34.80249	34.179905	29.638702	20.8934	44.857605	18.420322	14.383595	14.339129	22.940155	19.584526	31.224758	35.01112	40.889843	47.226322	73.252808
YNR055C	HOL1	134.668152	129.778732	142.950851	115.259651	101.393494	138.50618	106.892441	128.551498	130.294312	128.09906	98.765976	73.946198	84.518776	87.965477	73.506889	137.96402	128.5121	124.961502	116.489265	100.908333	127.19059	108.394043	124.852875	97.581863	96.841721	131.202835	104.330414	116.613052	109.394867	129.636307
YLR152C	YLR152C	87.111984	12.649116	10.797905	12.933591	5.37287	43.413399	38.009018	29.014545	31.172237	40.189991	34.128162	12.467056	4.647201	4.42324	1.927956	44.737255	39.433208	45.231003	45.384022	76.891968	37.993217	25.58145	7.967666	6.108831	4.364117	45.562626	44.158482	42.567566	42.304588	52.566418
YAR068W	YAR068W	32.386883	25.706245	30.281647	26.347248	21.908409	4.509174	3.089888	7.741974	11.804549	16.590555	7.594742	8.422158	16.479765	20.473017	20.814468	5.900313	8.030117	6.40766	6.036819	3.708725	6.919113	8.9071	14.90028	13.810918	8.634139	7.769768	3.761116	4.60969	3.596205	1.508335
YBL086C	YBL086C	61.458332	47.708641	41.343552	42.549091	24.82254	62.866951	66.70536	56.763325	62.237846	79.058922	80.881905	68.087433	47.894985	42.257629	19.041958	80.265205	68.673164	67.207954	79.205864	76.59935	57.791019	38.202065	39.07502	38.132614	38.914448	76.812904	78.732689	100.908226	87.866859	81.870613
YOR175C	ALE1	108.669067	91.40081	70.564537	78.855377	74.969788	62.292614	56.515976	61.11277	72.876564	75.475037	58.546741	30.170712	50.636097	67.676651	50.97628	71.419937	65.021461	73.512939	74.845398	89.887985	88.848427	79.107193	87.973694	93.593941	98.048698	87.564377	86.131195	88.647392	83.748306	86.000809
YGR223C	HSV2	111.924324	100.813385	94.917297	79.516083	91.73526	72.27079	75.352089	77.355576	84.287781	75.686813	102.905869	111.855751	90.284897	114.345879	89.888832	90.523666	65.135147	56.534584	70.739685	57.610981	70.807022	74.029655	67.826256	58.13818	46.631485	64.167328	58.02113	66.916924	49.84901	42.709827
YJL115W	ASF1	198.070847	269.586426	284.348938	281.951752	358.596954	183.948135	206.696182	196.997437	181.29657	160.227432	233.184387	246.85495	178.43219	219.334656	183.99826	232.557968	239.393417	226.994492	180.725967	182.046234	202.417206	205.214844	219.627762	219.586304	207.681778	189.253265	237.83815	219.593872	209.288086	185.270218
YIL126W	STH1	51.628685	73.556389	69.506119	67.619614	69.774132	63.527393	67.181946	72.233154	76.733482	86.622498	47.913723	55.975304	48.905148	59.863419	54.192303	47.372227	64.358833	64.875374	73.13102	75.867188	56.007378	62.84145	59.922577	66.599098	62.860016	57.672085	61.57468	55.986454	49.292587	59.743412
YBR111C	YSA1	15.79192	11.493405	14.171686	7.761195	9.387991	26.186563	25.595716	26.006565	8.134174	14.898967	18.922268	11.967429	10.752213	10.30626	7.100382	5.914328	2.853072	2.679033	7.366467	4.008796	12.221009	10.681293	12.601545	9.477611	2.226066	21.078848	28.698084	34.916828	32.137718	59.451519
YGL247W	BRR6	5.357954	6.292603	2.621875	3.008332	0.982888	6.084696	7.734692	6.611416	8.169726	4.128891	15.454598	16.43936	18.895412	14.578174	23.800711	14.803926	25.319777	29.77223	21.265423	16.565466	4.897608	5.267572	2.00781	5.857385	2.65871	4.659507	6.48076	4.328441	4.780119	3.341317
YBL064C	PRX1	171.287369	257.543427	254.86908	224.952805	243.722778	115.84259	100.4067	82.30027	87.012459	67.622231	173.254791	222.204636	180.939957	210.067642	207.01413	183.236908	201.560013	221.231796	256.183258	260.703949	183.698044	201.69223	194.944153	182.8992	162.724167	183.317917	180.630371	214.787018	181.998993	173.431335
YBL053W	YBL053W	61.201824	36.209778	57.639889	49.75771	35.230171	42.568611	37.272797	25.057421	33.111683	15.880189	47.709885	53.540321	36.825863	53.077534	44.847946	28.831381	29.701391	22.199608	22.56999	7.007098	56.271908	51.870289	48.869919	36.142807	28.628365	49.389626	45.892349	48.578609	28.286688	36.824455
YCR047C	BUD23	103.035172	81.55056	123.033806	123.403091	141.720993	94.888351	96.320831	117.07122	120.623077	115.590317	79.01162	78.577309	108.800865	55.722542	60.707005	121.682137	168.223755	148.520523	147.40123	142.733826	136.633026	100.795029	115.996582	88.891769	66.804985	115.592232	102.874107	79.138626	50.152012	59.913086
YGR256W	GND2	90.056511	87.486679	75.175583	77.488861	73.481583	91.135139	93.672264	112.813828	101.324554	93.155167	95.442444	71.932434	57.350632	57.523968	59.824089	94.313118	71.087013	65.174057	59.000969	69.840149	97.998848	79.600342	77.666405	74.752022	57.014439	95.518036	74.306	71.379868	65.653465	47.310066
YDL189W	RBS1	0.171624	0.327223	0.090001	0.107492	0	0.106753	0	0	0.415638	0.168883	0.186089	0.105111	0.105424	0.105457	0.315785	0.217532	0.104337	0.105272	0.250919	0.156755	0.189727	0.233486	0.256067	0.259394	0.314321	0	0.270444	0.289612	0.312825	0.25305
YKR089C	TGL4	45.22401	19.845411	15.481757	16.746798	18.053743	13.484275	14.482929	16.3057	18.155674	20.309128	29.382833	27.250778	28.250101	30.292616	23.725742	27.757019	19.495567	21.279902	17.317869	20.294624	37.182842	38.096848	31.696301	51.320221	41.849876	40.023598	29.637468	44.168701	38.249069	44.057598
YGL010W	YGL010W	31.287741	45.763008	47.699966	40.63382	44.866722	18.090998	10.123782	6.803469	8.023745	15.410626	31.242804	29.618448	39.325867	47.379017	70.857925	9.881211	15.494427	19.045692	30.766916	37.178864	33.408375	32.087044	49.624084	36.826164	29.923931	8.215532	6.307039	7.620837	3.640818	0
YOR244W	ESA1	102.615387	79.786064	82.664978	73.026138	55.781311	135.162155	121.548325	104.506966	85.765587	108.491768	95.689995	97.850685	83.130867	95.799721	83.644394	105.77916	106.6745	95.134682	86.060493	77.18618	145.363266	138.22467	139.931274	114.105583	111.729164	112.070732	119.364708	107.82737	116.036652	137.00386
YPR139C	VPS66	16.159365	2.289033	0.332193	0	0	29.717432	50.351646	58.750984	49.717911	47.738243	2.830006	0.159936	0.320824	0	0	35.617996	25.373125	11.434673	12.270417	2.667317	6.803479	0.681321	0.403619	0.160741	0	17.513731	6.597673	2.531683	1.530432	0.118721
YOR177C	MPC54	99.863541	108.065422	123.919632	127.15538	101.049057	76.088997	68.442719	62.233685	63.410427	58.729053	116.258324	144.725113	147.076736	160.296143	161.69632	116.279961	118.21302	134.594162	142.156555	129.434326	76.626427	65.014168	75.763557	65.164215	66.801811	89.301216	82.235275	100.982483	100.878586	119.764786
YIL022W	TIM44	71.500473	7.131845	0.444966	0.929743	1.024128	96.610161	78.758423	81.791191	102.624008	75.685028	49.757935	5.480288	0.534497	0.447215	0.124316	110.045914	108.601303	79.8489	79.965027	56.462788	51.970177	3.190139	1.070603	0.335995	0.444317	99.218971	101.887138	101.625908	72.005722	72.185585
YLR398C	SKI2	35.009686	38.74165	41.708935	38.272614	42.979404	22.093203	19.598339	16.12426	14.274076	18.791897	35.683376	43.47625	46.941486	47.652115	43.388142	20.588282	29.293831	21.444212	29.389666	25.508614	20.863316	23.433634	24.334631	26.705511	27.301989	28.946976	26.705574	26.925259	25.997952	26.818892
YDR290W	YDR290W	17.056444	11.618383	9.644229	11.411568	7.037713	31.562422	30.406824	23.455332	20.449461	15.122919	35.062721	22.937193	16.550478	5.758857	1.597611	21.628635	26.218018	26.774527	29.034702	13.526691	17.5851	25.698143	17.673454	15.01747	17.960861	20.842056	20.644901	27.149578	25.762196	21.786901
YPL169C	MEX67	61.468235	27.879803	20.360527	21.71619	18.503267	14.363647	13.760378	22.225172	22.481407	21.062157	18.154034	13.489782	18.567822	18.654991	18.311777	17.894665	22.995049	31.37434	26.288609	44.071289	25.834736	25.357716	19.622705	29.870703	25.835024	44.081783	34.436432	32.273018	44.966118	39.585392
YMR089C	YTA12	39.535503	20.640299	16.724606	24.068008	27.930483	22.194126	22.724295	28.605799	21.643507	13.833097	19.120773	19.211123	19.620108	20.490103	21.913441	16.624214	17.56148	13.52991	22.15155	9.27586	20.304558	18.589464	22.03817	18.593349	17.834543	14.48507	12.604179	16.402615	16.826324	17.232016
YPL183W-A	YPL183W-A	0.598989	0	0	0.518552	0	0	0	0	0	0	0.475164	0	0	0	0.571323	0.529944	0	0	0.55681	0.440802	0	0	0	0	0.510493	0.500902	0.356603	0.352772	0.509747	0
YDR362C	TFC6	250.337616	250.216019	260.639832	252.574066	250.882889	237.043579	257.327881	232.86998	235.144989	216.041733	219.782349	205.341248	194.005402	202.893295	199.552643	219.150574	220.039505	212.92572	224.636429	167.386963	251.277161	278.543152	285.139496	284.097565	279.113556	220.933426	227.715729	240.372482	247.651581	285.672516
YOR316C	COT1	95.985931	73.013748	75.189262	88.978714	59.053112	90.994469	76.346268	73.714706	61.101028	61.547993	104.831932	98.746643	95.979919	84.706612	92.048981	60.003281	70.492989	57.435627	55.265038	45.4734	86.428101	101.437973	116.002304	109.991524	111.678696	52.522911	60.88789	57.355755	42.361198	47.756283
YBR046C	ZTA1	56.000439	31.955088	42.221924	33.157448	52.57185	39.117065	27.67977	25.777073	33.65303	22.838791	67.027824	82.194099	98.113388	90.379936	99.60392	41.135605	59.842133	54.222786	81.727745	46.814003	47.462482	53.813099	67.393082	78.877022	83.126106	61.976318	33.836792	33.103737	28.225737	31.04435
YJR130C	STR2	55.276451	37.682713	28.938402	29.186131	24.180813	58.093384	76.649445	76.747253	58.190876	57.392235	55.504105	49.208141	39.33382	42.491993	39.21566	59.77766	80.167198	66.282852	76.869286	80.662567	45.240372	43.516788	51.709953	52.786758	47.649311	57.872639	63.458832	72.360031	71.495575	63.569256
YBR264C	YPT10	0.56305	0.964499	0	0	0	0	0	0.117694	0.605483	0.193371	0.460327	0.48141	0	0.241496	0	0.498148	0.955728	0.482144	0.287301	0.231792	0	0.467559	0	0	0	0.985984	0.206438	0.165803	0.479162	0.731602
YGL143C	MRF1	122.905724	140.493378	140.236252	161.680023	150.134537	95.522865	107.674446	96.928703	99.325005	102.680016	162.918289	174.793152	193.995056	222.185364	208.367416	140.450729	170.310699	170.434875	189.344208	144.584976	129.40181	168.315018	165.187393	173.360199	188.983368	106.501022	105.668144	114.849464	135.822159	113.395363
