gene_id	gene_short_name	YPGR_Day1_Rep1	YPGR_Day2_Rep1	YPGR_Day3_Rep1	YPGR_Day4_Rep1	YPGR_Day5_Rep1	YPD_Day1_Rep1	YPD_Day2_Rep1	YPD_Day3_Rep1	YPD_Day4_Rep1	YPD_Day5_Rep1	YPGR_Day1_Rep2	YPGR_Day2_Rep2	YPGR_Day3_Rep2	YPGR_Day4_Rep2	YPGR_Day5_Rep2	YPD_Day1_Rep2	YPD_Day2_Rep2	YPD_Day3_Rep2	YPD_Day4_Rep2	YPD_Day5_Rep2	YPGR_Day1_Rep3	YPGR_Day2_Rep3	YPGR_Day3_Rep3	YPGR_Day4_Rep3	YPGR_Day5_Rep3	YPD_Day1_Rep3	YPD_Day2_Rep3	YPD_Day3_Rep3	YPD_Day4_Rep3	YPD_Day5_Rep3
YCR016W	YCR016W	0.190847	0	0	0	0	0.225126	0.309864	0.216298	0	0	0	0	0	0	0	0.215193	0	0.64817	0.382494	0.173635	0	0.535985	0.248071	0	0.181246	0	0.376187	0	0	0
YML001W	YPT7	0.265725	0	0.19937	0	0.29519	0.614492	0.431439	0	0	0	0	0	0.362483	0.268085	0	0	0	0	0	0.483519	0	0.373139	0	0	0	0	0	0	0	0.405425
YLR342W	FKS1	6.346746	3.002653	2.191697	0.42222	0.304875	9.259493	8.158663	6.273802	6.66313	4.947591	7.184882	3.791125	1.763124	0.917686	0.150142	6.178301	7.848123	7.674628	9.51352	9.113424	6.660728	2.930583	2.087862	2.24097	1.002121	17.804573	14.380709	13.800935	17.115614	15.279385
YOL123W	HRP1	48.520863	31.330564	29.584494	26.154154	34.16449	32.85104	23.564318	16.50481	17.153183	14.060381	25.125822	17.296577	17.392199	27.195145	20.925617	46.027706	39.716831	39.793465	33.627617	39.85458	18.016199	11.498349	7.240911	5.522086	8.117113	43.299763	36.970715	33.555027	27.243906	28.655922
YGL244W	RTF1	35.999977	31.216509	63.551926	74.999031	101.792915	23.523607	37.785725	44.368477	44.489716	41.542942	10.229715	10.061518	11.508934	9.850516	13.400968	9.005122	6.903414	23.972382	17.008652	24.257511	18.61532	38.261536	54.806061	79.783051	108.325287	38.219704	47.851986	50.08569	31.77673	34.614441
YOR131C	YOR131C	0	0.286266	0	0	0.289893	0	0.411111	0.573947	0	0	0.329939	0	0.027359	0	0	0	0.298157	0.286652	0	0.230369	0.586441	0	0.658256	0	0	0	0	0.023203	0.822963	0
YBR094W	PBY1	24.197739	23.529959	12.569871	10.615649	11.269897	22.375189	18.179977	19.68194	20.510571	16.481411	23.859367	26.764656	24.908054	28.794706	31.543037	22.44865	12.064342	10.932555	11.02623	14.251198	19.397594	14.101232	12.777151	15.845175	16.500706	17.630241	20.995224	23.263916	19.066212	22.681612
YPL201C	YIG1	136.721375	130.205719	139.024704	129.876724	150.150208	132.864059	154.96257	149.851822	160.327957	143.481232	171.445862	167.780121	170.120331	201.75264	229.01091	143.371353	134.522659	154.995804	152.869644	140.692017	155.091522	144.695511	154.863297	185.286667	190.098404	140.531952	149.234451	159.162292	160.443497	156.430923
YNL029C	KTR5	0.175578	0.398196	0.028971	0.165034	0	0.53081	0.192893	0.014299	0.426155	0	0	0.036562	0.166366	0.076371	0.058685	0.061645	0.014856	0.120215	0.012643	0.110959	0.006088	0.06053	0.081997	0.347686	0.27658	0.128206	0.225892	0.122849	0	0.003209
YCR087W	YCR087W	106.861603	100.481415	107.364578	103.161667	109.125984	105.174889	104.662415	94.278908	92.310013	89.514671	102.118362	74.321823	80.459885	78.158325	69.622574	129.960632	144.998917	123.255035	88.473816	78.586784	144.041489	99.412659	102.058136	101.397491	90.605583	117.548988	96.813782	93.20829	90.515633	89.396629
YHR055C	CUP1-2	181.335968	239.073837	195.832642	254.176453	224.562225	156.068985	193.840683	191.356552	166.018005	177.507797	218.741486	217.254349	274.97937	228.642395	271.408691	181.193008	204.427628	180.931702	179.179001	190.786255	199.291107	210.226776	226.387909	230.525925	240.917542	166.674255	177.246994	105.653786	171.870148	163.073715
YJL026W	RNR2	4.085503	0.769306	0.66922	0	0.158959	6.379285	4.481741	0	0.178658	0	3.562812	2.784706	0.189398	0	0.352269	7.474224	6.803446	5.809482	4.825551	12.057875	4.939681	4.393461	5.683964	3.516859	1.186711	6.425264	1.875087	2.919894	1.326524	2.753844
YLR084C	RAX2	28.213833	31.439461	38.97971	39.616505	47.592236	31.046106	21.468334	19.530912	21.242212	25.071213	29.985746	34.453548	33.459644	36.631607	40.430725	18.178844	17.35747	16.565336	9.827638	7.288607	15.114363	21.465542	24.966707	23.041216	23.665161	19.403852	22.351065	24.539677	12.075901	12.63986
YOL137W	BSC6	13.221069	15.848618	14.348415	10.773337	10.191434	4.182238	5.141538	3.696632	10.854818	12.503888	6.317602	2.254311	1.182366	1.443684	5.105665	5.867689	2.266197	8.845003	9.430394	11.49929	3.658184	6.752323	10.545994	4.776345	7.947371	6.709896	5.077627	6.77019	9.71096	8.468649
YMR030W	RSF1	0	0	0.338278	0	0	0.173772	0	0.26118	0	0	0	0.120467	0	0.148621	0.186882	0	0	0	0	0	0	0	0	0.207302	0	0	0.43556	0	0	0.674274
YNL206C	RTT106	14.919932	17.166574	22.570421	29.110762	28.249128	16.322458	10.862123	6.702097	17.415716	11.709723	28.755974	33.174225	32.20932	29.298288	29.655655	18.785225	4.063818	6.018867	6.563895	7.655521	24.007046	17.994522	22.725889	20.288136	17.016321	18.643133	16.181925	17.173056	10.192566	5.892866
YFL009W	CDC4	39.95409	37.082485	45.896835	41.513699	43.18549	41.319874	47.021896	50.349098	44.741341	46.060341	35.70528	27.033945	34.30349	28.188005	26.99752	47.957401	42.61404	37.413456	37.967342	30.816292	32.818142	42.95211	45.559135	50.166157	49.75486	43.559113	52.773136	42.376057	40.890099	44.310921
YHR053C	CUP1-1	185.894592	250.683456	250.850418	255.651321	226.755463	191.326263	188.393982	180.692215	193.815979	164.983429	211.107956	233.129227	257.495422	281.207764	275.46283	226.917953	219.69075	185.130722	168.560257	189.794968	224.139694	219.712067	235.932831	248.080521	247.983475	167.546173	182.593765	129.852737	156.534683	171.71611
YDR378C	LSM6	0	0	0.732935	0	0	0	0	0	0	0.918081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.212475	0	0	0	0.691583	0
YER166W	DNF1	39.517578	41.199291	46.019978	52.15477	46.871735	32.882126	27.920876	24.918352	24.901157	23.630602	50.194878	57.288765	63.70298	59.748444	74.885643	43.473289	45.728817	44.768932	44.852333	49.947605	44.397137	47.064018	53.656372	53.624088	54.866398	33.23938	27.316584	24.755329	24.238468	26.303551
YML023C	NSE5	12.312254	7.434265	7.780109	10.185102	11.788293	10.978981	7.222361	9.350188	8.552872	9.912967	13.443761	22.325253	18.455904	18.007927	16.235586	4.629485	5.941284	7.120195	2.597803	3.012426	11.100466	12.549655	19.768892	18.301367	14.539233	25.22262	17.042183	20.730021	18.244873	17.39949
YJR119C	JHD2	60.592339	47.597584	50.21711	42.734802	49.725716	47.897263	44.831142	47.034683	46.640209	42.901852	52.021667	48.290287	45.82629	67.311066	58.374348	38.038353	41.899097	36.157101	39.670357	57.083488	44.177658	37.142021	37.95472	29.494104	34.42469	51.76749	44.431805	41.685215	27.923676	17.173672
YHR214W	YHR214W	13.99597	9.576325	17.347935	10.080719	16.209055	5.804293	7.115962	5.378126	4.404858	2.494581	13.209649	7.643508	8.95508	6.409526	8.54858	16.412037	12.349819	5.816104	6.956617	3.138979	10.353624	19.528635	11.37977	23.752207	18.106941	9.155334	8.070548	3.717067	3.349467	1.239914
YNL317W	PFS2	76.773148	79.925652	89.019722	95.778343	101.755318	67.718224	71.848366	86.380943	67.518097	68.861481	67.777199	69.542847	76.097443	73.425644	74.59613	81.243896	85.868401	110.047401	111.859024	121.270248	84.38961	89.248093	81.822159	101.365135	89.937187	75.021805	54.341103	41.333694	41.027294	54.733192
YMR187C	YMR187C	0.302935	0.145342	0.29521	0	0.268136	0.303295	0	0.145701	0	0.184891	0.167516	0	0	0.129698	0	0.289912	0	0	0	0.116962	0.148872	0.180523	0.167103	0.180908	0	0	0.253403	0.297455	0	0
YPR012W	YPR012W	0	0	0	0.381041	0	0	0	0	0	0	0	0.868419	0.283306	0	0	0	0.53103	0	0	0	0	0	1.396055	0	0	0	0	0	0	0
YPL195W	APL5	33.075634	44.196579	47.200985	43.858612	52.113316	27.200792	31.429016	32.551174	31.466736	24.445993	45.13509	45.246712	46.521458	54.930256	62.368813	34.108543	27.540655	29.54574	20.241837	20.405102	33.517708	29.876657	37.184067	36.664036	48.591362	33.236736	32.111115	28.882093	22.732512	24.472435
YJR002W	MPP10	193.596741	192.168671	218.453552	177.51091	212.151062	142.466232	147.973923	131.703293	119.093903	128.278336	178.634842	177.834976	159.565186	163.001144	147.168411	139.765335	138.640213	143.365768	114.161163	124.089218	114.935547	138.679214	141.447388	148.632126	119.420517	129.858124	145.449646	147.104187	161.056122	149.929993
YDL010W	GRX7	0	0	0	0.284665	0	0	0	0	0	0.344281	0	0	0	0	0	0	0	0	0	0	0.277211	0.336146	0.301917	0	0	0	0.235928	0	0	0
YPL090C	RPS6A	96.82782	94.510582	89.836807	80.710136	80.4375	96.819427	97.102104	94.859108	94.753067	110.190704	54.375633	82.370071	54.751587	52.546665	53.837524	81.814751	67.70723	68.057396	59.598427	66.109039	47.324581	50.988747	52.240814	43.523037	48.944038	101.662445	95.276466	93.322906	84.112793	88.276077
YNL222W	SSU72	0	0	0.308046	0	0	0.316482	0	0	0	0	0	0.388762	0	0	0	0.907552	0	0	0	0	0.919766	0	0	0	0.237137	0.226431	0	0	0.506507	0
YPR155C	NCA2	0.348456	0.108816	0.310042	0.078423	0	0.424711	0.146143	0.102014	0.115823	0.258907	0.234576	0	0.245571	0.272429	0	0.005024	0.21198	0.1019	0.166109	0.163785	0.416939	0	0.180713	0.25333	0.170965	0.213127	0	0	0.097516	0
YHR075C	PPE1	20.835934	17.480927	15.567817	14.882801	19.018007	13.939905	11.599428	13.160173	13.15059	16.023521	19.338438	14.814728	25.194311	31.61516	34.959961	15.524998	28.576519	17.988859	17.242367	6.779286	17.602262	16.988943	9.181105	5.796645	8.365696	18.503683	27.268274	23.538857	22.312031	25.737471
YPL205C	YPL205C	33.501972	37.333279	28.988827	29.0991	23.821539	35.059406	49.392605	39.858131	47.42234	37.911869	36.007885	35.270588	56.505314	52.887211	43.149319	38.588608	38.791985	45.467632	40.013298	56.867321	39.598324	21.140368	29.239002	36.583553	30.334072	44.018784	65.258545	71.812134	53.002773	44.933372
YHR214W-A	YHR214W-A	40.67944	32.951183	63.647507	48.954758	69.776039	38.442566	38.195915	18.020771	19.361599	18.779594	33.288651	31.787125	43.37965	45.021786	58.538815	45.224411	41.294865	26.352823	24.33498	18.582739	41.191292	59.857899	60.485699	72.903893	67.883835	26.361046	24.512423	20.782616	29.22891	27.123365
YEL001C	IRC22	6.690844	0	0.282149	0	0	11.015247	4.238718	9.841544	14.104083	3.20528	5.665447	3.204702	2.645217	4.636818	15.602595	12.66083	0	0.278198	0	0	9.495078	13.577314	19.383354	18.327782	14.945227	6.164234	3.390677	3.828114	1.460305	12.544079
YDR106W	ARP10	0	0.220309	0	0	0.2231	0.229866	0.316389	0.441704	0	0	0	0	0	0	0	0	0.22946	0.220606	0.195274	0	0	0	0	0	0.185063	0.230702	0	0	0	0
YPR148C	YPR148C	130.490952	181.817352	209.439941	161.729919	167.301117	130.609131	127.523834	145.866348	130.201614	136.960434	112.550156	127.797279	167.916229	172.57019	156.910339	122.342545	130.026428	109.554314	122.122948	121.743332	123.990425	122.093307	146.946167	168.889511	186.586456	141.981491	125.033066	95.977264	106.356583	145.629791
YMR141C	YMR141C	49.79221	49.859638	57.874908	41.893044	59.451599	50.492462	60.795536	54.956264	64.524643	44.923328	49.341328	78.45462	78.475098	79.049042	93.927345	46.536888	25.993683	26.060396	22.912769	24.897173	75.150276	135.659821	99.661034	95.19075	81.134415	58.171894	39.098083	55.091171	53.811481	83.324539
YLR399C	BDF1	197.056152	133.886093	121.438835	110.996643	112.444435	149.407516	172.17514	143.831436	202.784332	210.388489	114.614433	107.322502	89.330208	99.239487	98.349434	134.458298	160.236938	151.330063	175.35733	136.857574	129.935593	176.601334	147.403809	141.0634	135.653931	161.806366	206.958099	186.690125	209.336258	192.637863
YJL142C	IRC9	24.331558	16.39473	13.407931	10.593928	8.15669	28.45372	33.294678	44.192913	58.291832	78.370102	24.1765	28.012917	38.024803	24.212246	29.911623	39.19825	33.319035	42.214092	48.634472	47.834953	18.308533	22.709106	14.582872	16.865385	13.655925	28.980648	33.959278	31.552343	40.826603	42.234131
YLR142W	PUT1	29.395533	40.140053	47.404972	31.713926	38.742687	14.047339	12.551181	15.120996	17.940443	17.783581	5.655579	10.738038	6.145062	6.017518	8.693285	11.992919	11.194171	9.578429	7.205901	4.785055	12.740568	14.260308	17.040104	11.453011	16.329281	10.838018	7.117687	7.843981	9.725945	7.257419
YML110C	COQ5	0	0.028258	0	0.214422	0	0	0	0	0	0	0	0	0	0	0	0	0.212324	0	0.361383	0	0	0.2532	0.234378	0	0.171242	0.025363	0	0.024785	0.195349	0
YOR043W	WHI2	6.740654	10.161033	2.946688	2.439647	2.874933	11.491557	17.386244	32.187252	35.597	21.373318	14.334476	20.392038	22.544188	13.36068	10.254335	9.345987	9.780076	13.926364	15.706876	12.4062	2.860852	2.402028	5.822118	4.544207	5.7657	2.975569	1.303087	0.263861	0.404894	0.819997
YDL124W	YDL124W	10.057447	10.625839	12.41905	8.709407	5.933343	9.866238	4.518081	4.822308	3.047222	3.421003	11.090919	13.173409	19.114033	14.951636	19.054869	9.763676	2.138974	1.606966	2.026272	3.006444	3.779885	4.450274	3.290541	2.988843	0.981011	8.953701	9.907155	8.054417	7.133418	0.871111
YMR165C	PAH1	41.607571	44.665241	57.783375	59.793678	53.674118	35.17865	37.839073	28.880074	32.340794	30.404057	53.07769	36.783375	28.053942	34.918331	28.340666	35.211987	40.760029	34.775616	25.956007	27.778296	39.054245	55.345142	56.707073	51.363995	55.059029	47.533527	56.485344	48.886402	45.488049	39.482033
YEL046C	GLY1	278.110016	366.178406	402.671112	438.178253	341.098022	297.75708	273.073914	282.966095	276.742035	308.223267	298.402344	300.281647	295.921021	369.230011	339.848694	257.106659	261.691376	330.449829	348.15155	323.655853	307.56958	347.244751	387.199463	408.777405	385.370758	298.925598	289.609802	209.490585	245.278549	290.128296
YGR191W	HIP1	8.662987	7.826344	4.6253	2.849378	0.947434	15.934415	16.486126	6.201013	9.615212	2.537439	6.790172	0.800726	0.376286	0.820184	0.81652	6.02457	0.324815	0.907984	0.092141	0.083656	7.232098	5.711771	1.208194	0	0.174645	10.305893	7.66781	6.444629	4.793379	3.058546
YFL024C	EPL1	21.899574	16.508724	11.698367	14.368189	7.122923	27.325819	20.899349	25.736601	23.063824	24.662649	6.23091	11.243714	12.70645	9.449379	13.773752	8.33925	5.545982	20.807795	5.48241	10.454123	21.276106	21.100756	16.721296	22.359919	29.265661	25.769175	21.927135	31.826212	35.254532	29.716652
YPR084W	YPR084W	0	0.137391	0	0	0	0	0	0	0	0.174777	0.158352	0	0	0.245207	0	0.134313	0	0	0	0.221128	0.140729	0	0.315925	0	0	0	0	0	0	0
YER183C	FAU1	0.063059	0	0.30078	0.039847	0	0.309018	0	0.293079	0.769344	0	0	0.033825	0.038414	0	0	0.24274	0.053346	0.037442	0	0.266224	0	0	0	0.0511	0.246324	0.00307	0.608993	0.336475	0.28381	0.375943
YLR211C	YLR211C	0.244653	0	0	0	0	0.288597	0.37363	0	0.314813	0	0	0	0.333738	0.058651	0	0	0	0	0.245167	0.033057	0.061712	0.173476	0	0	0.041409	0	0	0.283041	0.283426	0.373275
YMR098C	YMR098C	72.292542	93.43071	88.755341	113.613754	111.418945	77.472778	59.612186	49.224403	54.970921	37.741455	88.274826	81.908577	78.542534	75.802422	97.248177	60.64975	82.468216	64.025108	39.092594	51.361008	60.798828	83.541969	91.412025	90.859947	85.930389	69.406288	68.53196	54.616924	38.193161	44.867928
YPR083W	MDM36	0.095753	0.108255	0.219881	0	0	0.112951	0.155466	0.108522	0.114672	0	0.12477	0.277495	0	0	0.121472	0.107967	0	0.216802	0	0.087117	0.221769	0.134458	0.124463	0.134746	0.090936	0.113362	0	0.221553	0.103738	0
YOL007C	CSI2	0.162388	0	0	0	0.185917	0	0.263658	0	0	0	0	0	0	0	0	0.366205	0.327529	0	0	0.223807	0.376099	0.22803	0	0	0	0	0.145784	0.323652	0.28915	0.495518
YNL130C	CPT1	86.751793	72.021187	67.835449	62.890636	42.13982	65.248329	59.451263	76.499763	95.939774	85.442947	92.030647	102.16433	79.406395	88.233246	60.780144	79.070206	104.578644	71.279427	84.405235	83.008804	76.498711	59.95821	73.338791	83.038666	56.769234	75.281792	83.02713	78.917175	69.47551	55.896442
YOR164C	YOR164C	12.695442	11.127913	16.42584	9.517883	7.99493	20.142792	18.006721	24.485741	30.127975	25.309937	16.493109	9.570882	5.792204	17.737587	17.666424	11.012941	13.437894	6.891256	6.439547	10.753207	19.071566	18.333941	18.192743	14.708122	20.904787	11.16249	20.075283	18.537437	22.779371	35.594585
YEL064C	AVT2	30.606148	19.201704	5.128165	0.411906	0.13219	37.267292	33.001209	38.876591	40.917404	22.48665	54.498932	26.303299	10.083286	1.490095	1.370475	47.494595	47.99733	51.365971	54.853809	41.799469	31.573336	10.084335	2.65984	0.162479	0.109652	44.100803	57.382912	64.153839	70.4944	76.691269
YJL047C-A	YJL047C-A	0	0	0	1.467607	0	0.590976	0	0	0	0	0	0	0	0	0.86808	0.055113	1.453243	0	0	0	0	0	0	0	1.17206	0	0	0	0	0
YCR037C	PHO87	4.772645	0.203856	0.136654	0.071475	0.068814	4.57692	3.683189	6.228595	9.250249	13.188077	1.239147	3.080148	3.274729	1.508149	1.352852	1.313831	0.768011	1.55625	1.261858	3.601545	3.606251	4.921121	1.640653	2.112	2.390048	5.237504	6.669174	8.139732	3.212635	4.543389
YGL019W	CKB1	160.146423	216.437836	238.421844	222.653641	230.174835	219.495056	210.50769	225.128189	237.017563	265.341858	167.291428	173.446838	140.164032	193.110077	171.963943	202.729401	216.262985	216.881592	222.439316	218.845413	224.604675	265.216736	270.408966	220.5289	209.982925	161.666321	133.044464	166.656693	157.075073	214.11058
YNL310C	ZIM17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394621	0	0.096198	0	0	0	0	0.260321	0	0	0	0	0	0	0.687632	0.42187
YIL102C-A	YIL102C-A	5.513127	25.700783	32.829704	42.820827	73.879585	5.257326	2.372909	0	0	0	9.870773	15.945854	11.310519	6.540199	19.596045	18.273987	17.882507	16.938557	8.765554	9.794855	12.341453	17.48484	17.435877	24.038284	27.711214	7.392155	5.112709	5.273286	2.978602	0
YKL077W	YKL077W	37.062073	45.952312	37.136631	25.053925	16.633896	27.91259	34.20723	31.140802	29.355314	32.886543	31.318296	22.986668	15.637304	11.596088	8.33882	14.720906	10.372936	28.123386	6.214038	8.556864	37.969162	40.359394	22.553392	13.563903	6.33954	35.844166	27.864725	36.805614	37.509163	38.629986
YGR001C	AML1	0	0	0.976406	0	0	0	0.361449	0.252307	0	0	0	0.177418	0	0	0	0.097897	0	0	0	0.467869	0.244908	0.625213	0	0	0.031713	0.224025	0	0	0	0
YMR301C	ATM1	2.886995	0.089066	0	0.311328	0.092017	30.148668	31.553411	41.512474	41.953445	36.312603	2.512426	0	0.109637	0	0.10196	17.658178	16.691236	16.249866	11.639183	16.826176	1.665166	0.45032	0	0.2262	0.076329	17.725561	21.104795	25.881145	35.574245	28.63711
YKL028W	TFA1	12.733255	6.53258	9.526196	10.624271	13.783496	5.124722	8.106936	8.159498	6.884016	6.254688	15.388534	14.193672	12.241605	12.394744	14.98754	20.357859	16.056017	11.767054	10.140347	12.436585	10.210557	14.20477	17.03413	16.519699	19.673313	9.511974	2.157654	8.307968	5.357791	5.884762
YKL140W	TGL1	23.989771	30.522547	26.261248	31.75806	40.368397	11.849035	14.395018	13.445837	13.8224	11.633302	16.071074	16.454939	13.934671	15.069165	12.972914	19.395369	15.521942	12.387641	11.173947	12.911466	14.841543	14.116467	13.531878	14.775232	10.931137	13.256939	20.524347	16.21294	11.585623	11.97295
YGR200C	ELP2	18.933084	31.185486	22.758661	19.519569	20.248936	10.907524	13.125751	10.659112	7.331102	6.505994	22.608444	35.590004	31.446602	23.028763	37.504021	9.302511	13.158957	13.973511	19.947035	11.892465	16.102249	21.711832	26.056732	33.531723	35.194893	10.807741	16.390549	17.43788	18.008272	11.152998
YDR242W	AMD2	0	0.020345	0	0	0	0	0.530797	0	0.129932	0.290447	0.131576	0.291182	0	0.203744	0.128098	0.341569	0	0	0	0.183737	0	0	0	0	0.095896	0.119545	0	0	0.109396	0.154061
YKL045W	PRI2	0.209967	0.278513	0.187374	0.132261	0.349875	0.123841	0.070882	0	0.13509	0	0	0	0	0	0.266366	0.172291	0.01836	0.118851	0.105204	0.191031	0	0	0	0	0.099702	0.248582	0.206938	0.197217	0	0.152246
YDR061W	YDR061W	36.123123	25.082878	28.017487	26.846798	22.016338	34.181656	29.221926	17.808422	22.450369	32.308029	44.615593	49.713924	49.683525	60.986427	61.231918	35.294662	53.678883	49.293945	51.889683	51.28775	31.994934	36.34621	42.373455	30.445627	22.655954	32.416855	48.504993	33.217239	29.504707	40.275673
YER033C	ZRG8	13.597051	24.219965	29.392794	34.94062	30.638092	10.033605	7.119837	6.831439	6.601851	1.645527	17.755573	13.621264	13.889489	6.122843	6.177684	9.676076	11.181586	7.090259	4.81643	6.752549	17.29545	17.982121	18.435232	14.471315	11.894829	7.525363	11.475189	12.208384	10.719094	5.726183
YPR109W	YPR109W	0.024231	0	0.216153	0	0	0.402372	0.048422	0.259841	0.354976	0.203738	0.106869	0.097233	0.292408	0.067698	0.059116	0.105086	0.019753	0.080187	0.013076	0.042397	0.129512	0.358585	0.368272	0.327876	0.366428	0.205228	0.244328	0.707303	0.638127	0.022752
YGL168W	HUR1	16.758522	20.960064	8.309804	26.086161	23.11141	23.876633	37.228497	25.725109	20.091934	31.11281	21.863029	33.292004	15.840241	31.899635	21.483303	23.279709	24.919413	16.975748	16.624893	18.20009	12.597563	17.258308	11.126753	8.630158	9.246006	23.646746	17.06356	29.354248	17.393963	9.122604
YLR221C	RSA3	0	0	0.577063	0	0	0.296433	0	0	0	0	0	0	0	0	0	0	0	0.568983	0.002493	0	0	0	0	0	0	0	0	0.290726	1.089008	0.277119
YNL136W	EAF7	101.485077	103.039619	135.370636	157.902344	154.251541	92.326378	96.476532	81.338867	92.041588	76.592834	93.550766	103.336754	104.945236	117.614594	131.07756	69.770081	76.131134	72.679474	65.595596	76.340057	139.480774	204.868301	242.206039	260.951263	250.313889	84.379517	62.593239	63.570938	70.906105	46.955429
YNL004W	HRB1	65.45578	68.84726	70.209213	53.504993	72.65696	43.475384	76.946701	63.682484	41.185764	32.929501	69.316566	78.486076	60.414131	52.325626	50.083572	81.408043	76.420273	72.519211	59.230324	95.16877	34.820385	32.879467	38.412136	23.468685	25.934647	53.529919	52.030312	52.070004	52.491478	50.336899
YGR235C	YGR235C	5.858185	1.790597	0.272502	0.564464	0	21.992472	31.888176	30.805626	20.519014	9.763618	2.455707	0	0	0	0	21.716259	10.744372	25.208595	7.540016	8.46619	1.738849	0.333274	0	0	0	22.10025	19.071867	18.301329	26.394995	21.658457
YJL204C	RCY1	0.022883	0.223975	0.075821	0	0	0.31159	0.107219	0	0.084974	0	0.172096	0.095689	0.180163	0.133245	0	0.074461	0	0.221317	0.264699	0.060081	0.076473	0.17077	0.085837	0.084648	0.062715	0.370777	0	0	0	0.086788
YML116W	ATR1	47.962875	41.227699	46.556412	42.397724	33.233337	35.552864	29.525776	37.730366	33.149406	11.407944	47.413242	54.407692	44.768993	36.791199	42.819904	48.726189	31.856726	32.759792	31.052925	32.583279	38.779156	46.432037	34.528622	28.605871	22.193226	28.711863	19.99263	20.410446	21.054274	14.762685
YHR039C-A	VMA10	0.487707	0	0	0	0	1.675161	0.892776	0.980858	0	0.694549	1.258553	0	0.645728	1.707662	2.426309	0.264178	0	0.01624	0	0	1.046504	3.350404	1.087646	3.969861	2.751793	0	0.786981	0.016596	0	0
YLR217W	YLR217W	23.903887	15.150114	22.167063	10.843584	19.655569	17.194727	12.614614	11.794574	10.351227	14.293384	31.725166	32.497822	26.051626	19.010426	17.929981	32.234798	28.28549	26.525425	22.607094	31.7026	13.307146	14.27739	10.429901	17.302721	11.343451	19.330765	25.651487	43.976292	27.210079	41.27153
YJL166W	QCR8	49.595821	61.903111	58.85667	54.326439	61.107265	66.516228	86.531258	87.914452	123.136299	77.961006	88.786705	73.785164	46.964043	49.909344	26.772161	97.682259	89.40184	31.910877	16.501575	23.381266	81.864479	75.944435	50.819885	40.559822	30.090109	43.804855	44.678734	67.505775	21.935053	19.993433
YML083C	YML083C	52.934631	48.526669	48.652927	55.368248	66.909737	30.084871	27.118303	13.850741	32.820656	22.082634	54.145149	67.554756	54.725269	68.64048	55.898636	32.723919	37.96616	29.826822	19.127861	20.861458	47.007526	30.840969	49.503433	42.434517	45.630695	27.462734	28.612612	45.527229	30.705162	37.709976
YIR020C	YIR020C	0	0.625791	0	0	0.050196	0.446069	0	0.627337	0	0	0	0	0	0	0.702199	0	0	0	0	0	0.640993	0.238567	0	0	0	1.362535	0	0	0	0.351187
YLR266C	PDR8	44.992653	41.520237	52.568531	48.177872	63.205776	38.088131	43.987728	40.416348	42.509575	36.250538	25.141912	35.258705	32.811489	29.618227	27.884678	41.967278	29.603519	23.122066	23.548615	29.263227	36.56665	50.752071	66.748718	71.114494	82.356621	32.842503	23.87438	19.746695	14.909133	14.758059
YMR016C	SOK2	0.070746	0.079984	0.16246	0.009163	0.080997	0.2421	0.317305	0.160364	0.091034	0.101748	0.092186	0	0.289523	0.071375	0	0.239315	0	0.160185	0.070895	0.128733	0.32122	0	0.275879	0.099556	0.067187	0	0.278906	0.081847	0.076646	0.10794
YGR182C	YGR182C	0.469322	0	0	0	0.537324	0	0	0	0	0	1.223101	0	0	0	0	0.529192	0	0	0.470306	0	0	0	0	0	0	0	0	0	1.52538	0
YMR250W	GAD1	460.316437	444.152069	460.483307	455.010803	490.720367	387.716003	379.258942	355.15332	368.507446	382.578827	408.337952	453.314697	429.54892	419.088379	435.975494	366.878448	320.496704	294.99826	244.141312	183.946884	338.867401	378.078094	395.402557	385.839417	374.216492	371.140045	371.28241	403.442291	370.019531	334.948242
YLR345W	YLR345W	20.285734	22.807652	18.718624	20.642235	14.626262	30.818876	28.917236	28.659716	47.385189	34.267422	20.760328	19.305231	14.003091	18.196856	28.159706	26.119452	34.937515	30.492743	32.65707	31.736063	36.752407	50.082939	65.851318	51.864929	47.602562	37.685898	26.859678	32.555527	22.334841	20.205463
YPL063W	TIM50	136.327087	131.625046	142.813644	144.022598	159.071869	118.667366	157.565384	149.141647	143.836838	114.853668	169.535858	168.87915	171.039627	177.353729	172.611954	151.153198	133.220627	132.536636	119.87336	121.921104	138.614487	162.639969	168.643036	183.757996	202.475693	131.5289	97.495514	88.858612	76.048317	76.096931
YDL141W	BPL1	97.485527	86.428589	83.701485	102.076973	96.671303	90.155014	126.236641	88.934586	105.933067	110.014763	92.537788	90.719566	88.720833	113.928703	109.036568	96.137558	84.302086	85.709534	72.315887	92.11898	113.069443	110.213623	97.800545	100.857002	89.328911	98.525986	92.176743	54.252548	58.099545	56.351498
YBR043C	QDR3	75.669495	78.494926	89.190849	94.132202	98.454651	63.427654	58.053818	54.827759	46.832775	43.087219	78.446709	92.749626	80.190796	109.922791	106.542336	63.427063	57.359638	42.041317	44.382599	31.502815	73.932236	104.69912	114.236641	116.855354	104.73159	70.264381	92.969566	88.200691	73.665573	87.331955
